Logger firmware: Prestolog 0.1 detected.
2713 45566 #GYRO TIME RAWRATE
2714 45401 #GYRO TIME RAWRATE
2715 46228 #GYRO TIME RAWRATE
2716 45515 #GYRO TIME RAWRATE
2717 45843 #GYRO TIME RAWRATE
2718 45864 #GYRO TIME RAWRATE
2719 45592 #GYRO TIME RAWRATE
2720 45582 #GYRO TIME RAWRATE
2721 45373 #GYRO TIME RAWRATE
2722 45118 #GYRO TIME RAWRATE
2723 46218 #GYRO TIME RAWRATE
2724 45492 #GYRO TIME RAWRATE
2725 46833 #GYRO TIME RAWRATE
2726 46009 #GYRO TIME RAWRATE
2727 45765 #GYRO TIME RAWRATE
2728 46461 #GYRO TIME RAWRATE
2729 45699 #GYRO TIME RAWRATE
2730 46873 #GYRO TIME RAWRATE
2731 45964 #GYRO TIME RAWRATE
2732 44985 #GYRO TIME RAWRATE
2733 46028 #GYRO TIME RAWRATE
2734 46439 #GYRO TIME RAWRATE
2735 45834 #GYRO TIME RAWRATE
2736 44909 #GYRO TIME RAWRATE
2737 46019 #GYRO TIME RAWRATE
2738 45256 #GYRO TIME RAWRATE
2739 45735 #GYRO TIME RAWRATE
2740 45709 #GYRO TIME RAWRATE
2741 46080 #GYRO TIME RAWRATE
2742 46461 #GYRO TIME RAWRATE
2743 44269 #GYRO TIME RAWRATE
2744 46329 #GYRO TIME RAWRATE
2745 45963 #GYRO TIME RAWRATE
2746 46578 #GYRO TIME RAWRATE
2747 46404 #GYRO TIME RAWRATE
2748 45705 #GYRO TIME RAWRATE
2749 45343 #GYRO TIME RAWRATE
2750 44895 #GYRO TIME RAWRATE
2751 46624 #GYRO TIME RAWRATE
2752 46084 #GYRO TIME RAWRATE
2753 46975 #GYRO TIME RAWRATE
2754 45942 #GYRO TIME RAWRATE
2755 46190 #GYRO TIME RAWRATE
2756 45995 #GYRO TIME RAWRATE
2757 46346 #GYRO TIME RAWRATE
2758 45308 #GYRO TIME RAWRATE
2759 46062 #GYRO TIME RAWRATE
2760 46355 #GYRO TIME RAWRATE
2761 46195 #GYRO TIME RAWRATE
2762 46537 #GYRO TIME RAWRATE
2763 46066 #GYRO TIME RAWRATE
2764 45471 #GYRO TIME RAWRATE
2765 45387 #GYRO TIME RAWRATE
2766 45857 #GYRO TIME RAWRATE
2767 44963 #GYRO TIME RAWRATE
2768 45983 #GYRO TIME RAWRATE
2769 45765 #GYRO TIME RAWRATE
2770 45206 #GYRO TIME RAWRATE
2771 45897 #GYRO TIME RAWRATE
2772 46526 #GYRO TIME RAWRATE
2773 45639 #GYRO TIME RAWRATE
2774 45496 #GYRO TIME RAWRATE
2775 46176 #GYRO TIME RAWRATE
2776 46289 #GYRO TIME RAWRATE
2777 44809 #GYRO TIME RAWRATE
2778 45885 #GYRO TIME RAWRATE
2779 46789 #GYRO TIME RAWRATE
2780 45595 #GYRO TIME RAWRATE
2781 45922 #GYRO TIME RAWRATE
2782 45523 #GYRO TIME RAWRATE
2783 47055 #GYRO TIME RAWRATE
2784 46618 #GYRO TIME RAWRATE
2785 45690 #GYRO TIME RAWRATE
2786 46075 #GYRO TIME RAWRATE
2787 46550 #GYRO TIME RAWRATE
2788 46131 #GYRO TIME RAWRATE
2789 46175 #GYRO TIME RAWRATE
2790 45400 #GYRO TIME RAWRATE
2791 45315 #GYRO TIME RAWRATE
2792 45076 #GYRO TIME RAWRATE
2793 46660 #GYRO TIME RAWRATE
2794 46152 #GYRO TIME RAWRATE
2795 45953 #GYRO TIME RAWRATE
2796 46295 #GYRO TIME RAWRATE
2797 46694 #GYRO TIME RAWRATE
2798 45864 #GYRO TIME RAWRATE
2799 46145 #GYRO TIME RAWRATE
2800 44959 #GYRO TIME RAWRATE
2801 45817 #GYRO TIME RAWRATE
2802 46487 #GYRO TIME RAWRATE
2803 45082 #GYRO TIME RAWRATE
2804 45982 #GYRO TIME RAWRATE
2805 45061 #GYRO TIME RAWRATE
2806 45815 #GYRO TIME RAWRATE
2807 45489 #GYRO TIME RAWRATE
2808 46313 #GYRO TIME RAWRATE
2809 46012 #GYRO TIME RAWRATE
2810 46531 #GYRO TIME RAWRATE
2811 44894 #GYRO TIME RAWRATE
2812 45284 #GYRO TIME RAWRATE
2813 45389 #GYRO TIME RAWRATE
2814 45475 #GYRO TIME RAWRATE
2815 45827 #GYRO TIME RAWRATE
2816 46348 #GYRO TIME RAWRATE
2817 45311 #GYRO TIME RAWRATE
2818 46200 #GYRO TIME RAWRATE
2819 46086 #GYRO TIME RAWRATE
2820 45333 #GYRO TIME RAWRATE
2821 45489 #GYRO TIME RAWRATE
2822 46142 #GYRO TIME RAWRATE
2823 47041 #GYRO TIME RAWRATE
2824 46284 #GYRO TIME RAWRATE
2825 46715 #GYRO TIME RAWRATE
2826 45614 #GYRO TIME RAWRATE
2827 46169 #GYRO TIME RAWRATE
2828 45977 #GYRO TIME RAWRATE
2829 45552 #GYRO TIME RAWRATE
2830 46358 #GYRO TIME RAWRATE
2831 46838 #GYRO TIME RAWRATE
2832 44855 #GYRO TIME RAWRATE
2833 46376 #GYRO TIME RAWRATE
2834 46034 #GYRO TIME RAWRATE
2835 45506 #GYRO TIME RAWRATE
2836 45608 #GYRO TIME RAWRATE
2837 45933 #GYRO TIME RAWRATE
2838 46011 #GYRO TIME RAWRATE
2839 46050 #GYRO TIME RAWRATE
2840 45392 #GYRO TIME RAWRATE
2841 46572 #GYRO TIME RAWRATE
2842 46680 #GYRO TIME RAWRATE
2843 46000 #GYRO TIME RAWRATE
2844 46354 #GYRO TIME RAWRATE
2845 46101 #GYRO TIME RAWRATE
2846 45573 #GYRO TIME RAWRATE
2847 45066 #GYRO TIME RAWRATE
2848 45616 #GYRO TIME RAWRATE
2849 45380 #GYRO TIME RAWRATE
2850 46237 #GYRO TIME RAWRATE
2851 45917 #GYRO TIME RAWRATE
2852 46694 #GYRO TIME RAWRATE
2853 45744 #GYRO TIME RAWRATE
2854 45934 #GYRO TIME RAWRATE
2855 46308 #GYRO TIME RAWRATE
2856 46121 #GYRO TIME RAWRATE
2857 45867 #GYRO TIME RAWRATE
2858 46327 #GYRO TIME RAWRATE
2859 46490 #GYRO TIME RAWRATE
2860 45569 #GYRO TIME RAWRATE
2861 45462 #GYRO TIME RAWRATE
2862 46817 #GYRO TIME RAWRATE
2863 46131 #GYRO TIME RAWRATE
2864 46893 #GYRO TIME RAWRATE
2865 46132 #GYRO TIME RAWRATE
2866 45764 #GYRO TIME RAWRATE
2867 46122 #GYRO TIME RAWRATE
2868 46911 #GYRO TIME RAWRATE
2869 46636 #GYRO TIME RAWRATE
2870 46201 #GYRO TIME RAWRATE
2871 46074 #GYRO TIME RAWRATE
2872 47398 #GYRO TIME RAWRATE
2873 45997 #GYRO TIME RAWRATE
2874 47122 #GYRO TIME RAWRATE
2875 45146 #GYRO TIME RAWRATE
2876 45871 #GYRO TIME RAWRATE
2877 46009 #GYRO TIME RAWRATE
2878 46336 #GYRO TIME RAWRATE
2879 46028 #GYRO TIME RAWRATE
2880 45931 #GYRO TIME RAWRATE
2881 45051 #GYRO TIME RAWRATE
2882 45604 #GYRO TIME RAWRATE
2883 46050 #GYRO TIME RAWRATE
2884 45955 #GYRO TIME RAWRATE
2885 46070 #GYRO TIME RAWRATE
2886 47186 #GYRO TIME RAWRATE
2887 45771 #GYRO TIME RAWRATE
2888 46281 #GYRO TIME RAWRATE
2889 45255 #GYRO TIME RAWRATE
2890 46152 #GYRO TIME RAWRATE
2891 45764 #GYRO TIME RAWRATE
2892 45512 #GYRO TIME RAWRATE
2893 46055 #GYRO TIME RAWRATE
2894 46674 #GYRO TIME RAWRATE
2895 46340 #GYRO TIME RAWRATE
2896 46210 #GYRO TIME RAWRATE
2897 45646 #GYRO TIME RAWRATE
2898 45396 #GYRO TIME RAWRATE
2899 45474 #GYRO TIME RAWRATE
2900 46817 #GYRO TIME RAWRATE
2901 45875 #GYRO TIME RAWRATE
2902 46033 #GYRO TIME RAWRATE
2903 45941 #GYRO TIME RAWRATE
2904 46505 #GYRO TIME RAWRATE
2905 46670 #GYRO TIME RAWRATE
2906 47765 #GYRO TIME RAWRATE
2907 46275 #GYRO TIME RAWRATE
2908 45329 #GYRO TIME RAWRATE
2909 46473 #GYRO TIME RAWRATE
2910 45246 #GYRO TIME RAWRATE
2911 46020 #GYRO TIME RAWRATE
2912 46872 #GYRO TIME RAWRATE
2913 46874 #GYRO TIME RAWRATE
2914 46015 #GYRO TIME RAWRATE
2915 45823 #GYRO TIME RAWRATE
2916 46614 #GYRO TIME RAWRATE
2917 45349 #GYRO TIME RAWRATE
2918 45723 #GYRO TIME RAWRATE
2919 45951 #GYRO TIME RAWRATE
2920 47028 #GYRO TIME RAWRATE
2921 46011 #GYRO TIME RAWRATE
2922 45328 #GYRO TIME RAWRATE
2923 46611 #GYRO TIME RAWRATE
2924 46649 #GYRO TIME RAWRATE
2925 46462 #GYRO TIME RAWRATE
2926 45900 #GYRO TIME RAWRATE
2927 45949 #GYRO TIME RAWRATE
2928 45946 #GYRO TIME RAWRATE
2929 47281 #GYRO TIME RAWRATE
2930 45573 #GYRO TIME RAWRATE
2931 46425 #GYRO TIME RAWRATE
2932 46819 #GYRO TIME RAWRATE
2933 45288 #GYRO TIME RAWRATE
2934 45819 #GYRO TIME RAWRATE
2935 45612 #GYRO TIME RAWRATE
2936 45988 #GYRO TIME RAWRATE
2937 45834 #GYRO TIME RAWRATE
2938 45835 #GYRO TIME RAWRATE
2939 45874 #GYRO TIME RAWRATE
2940 46458 #GYRO TIME RAWRATE
2941 46162 #GYRO TIME RAWRATE
2942 46835 #GYRO TIME RAWRATE
2943 45750 #GYRO TIME RAWRATE
2944 46083 #GYRO TIME RAWRATE
2945 46121 #GYRO TIME RAWRATE
2946 45467 #GYRO TIME RAWRATE
2947 45794 #GYRO TIME RAWRATE
2948 45314 #GYRO TIME RAWRATE
2949 45584 #GYRO TIME RAWRATE
2950 45248 #GYRO TIME RAWRATE
2951 45647 #GYRO TIME RAWRATE
2952 45530 #GYRO TIME RAWRATE
2953 46307 #GYRO TIME RAWRATE
2954 46068 #GYRO TIME RAWRATE
2955 46097 #GYRO TIME RAWRATE
2956 45941 #GYRO TIME RAWRATE
2957 46092 #GYRO TIME RAWRATE
2958 45619 #GYRO TIME RAWRATE
2959 45521 #GYRO TIME RAWRATE
2960 47513 #GYRO TIME RAWRATE
2961 46493 #GYRO TIME RAWRATE
2962 46098 #GYRO TIME RAWRATE
2963 45647 #GYRO TIME RAWRATE
2964 46812 #GYRO TIME RAWRATE
2965 45961 #GYRO TIME RAWRATE
2966 46455 #GYRO TIME RAWRATE
2967 46615 #GYRO TIME RAWRATE
2968 46104 #GYRO TIME RAWRATE
2969 45404 #GYRO TIME RAWRATE
2970 45662 #GYRO TIME RAWRATE
2971 45450 #GYRO TIME RAWRATE
2972 46327 #GYRO TIME RAWRATE
2973 46277 #GYRO TIME RAWRATE
2974 45441 #GYRO TIME RAWRATE
2975 45971 #GYRO TIME RAWRATE
2976 46089 #GYRO TIME RAWRATE
2977 46394 #GYRO TIME RAWRATE
2978 46784 #GYRO TIME RAWRATE
2979 46564 #GYRO TIME RAWRATE
2980 45516 #GYRO TIME RAWRATE
2981 46025 #GYRO TIME RAWRATE
2982 46910 #GYRO TIME RAWRATE
2983 45912 #GYRO TIME RAWRATE
2984 45938 #GYRO TIME RAWRATE
2985 45735 #GYRO TIME RAWRATE
2986 46559 #GYRO TIME RAWRATE
2987 45449 #GYRO TIME RAWRATE
2988 45495 #GYRO TIME RAWRATE
2989 46584 #GYRO TIME RAWRATE
2990 45150 #GYRO TIME RAWRATE
2991 46258 #GYRO TIME RAWRATE
2992 45407 #GYRO TIME RAWRATE
2993 45739 #GYRO TIME RAWRATE
2994 46514 #GYRO TIME RAWRATE
2995 46183 #GYRO TIME RAWRATE
2996 46625 #GYRO TIME RAWRATE
2997 46749 #GYRO TIME RAWRATE
2998 46302 #GYRO TIME RAWRATE
2999 46334 #GYRO TIME RAWRATE
3000 45620 #GYRO TIME RAWRATE
3001 45821 #GYRO TIME RAWRATE
3002 45931 #GYRO TIME RAWRATE
3003 46005 #GYRO TIME RAWRATE
3004 45986 #GYRO TIME RAWRATE
3005 45458 #GYRO TIME RAWRATE
3006 46063 #GYRO TIME RAWRATE
3007 46188 #GYRO TIME RAWRATE
3008 46640 #GYRO TIME RAWRATE
3009 44826 #GYRO TIME RAWRATE
3010 45734 #GYRO TIME RAWRATE
3011 46349 #GYRO TIME RAWRATE
3012 46104 #GYRO TIME RAWRATE
3013 46162 #GYRO TIME RAWRATE
3014 46278 #GYRO TIME RAWRATE
3015 46335 #GYRO TIME RAWRATE
3016 45552 #GYRO TIME RAWRATE
3017 46930 #GYRO TIME RAWRATE
3018 45594 #GYRO TIME RAWRATE
3019 46104 #GYRO TIME RAWRATE
3020 45238 #GYRO TIME RAWRATE
3021 45247 #GYRO TIME RAWRATE
3022 45341 #GYRO TIME RAWRATE
3023 45488 #GYRO TIME RAWRATE
3024 45519 #GYRO TIME RAWRATE
3025 45737 #GYRO TIME RAWRATE
3026 45368 #GYRO TIME RAWRATE
3027 46247 #GYRO TIME RAWRATE
3028 45716 #GYRO TIME RAWRATE
3029 46306 #GYRO TIME RAWRATE
3030 46013 #GYRO TIME RAWRATE
3031 45308 #GYRO TIME RAWRATE
3032 45381 #GYRO TIME RAWRATE
3033 46252 #GYRO TIME RAWRATE
3034 45286 #GYRO TIME RAWRATE
3035 46025 #GYRO TIME RAWRATE
3036 46379 #GYRO TIME RAWRATE
3037 46466 #GYRO TIME RAWRATE
3038 45469 #GYRO TIME RAWRATE
3039 45909 #GYRO TIME RAWRATE
3040 45248 #GYRO TIME RAWRATE
3041 44744 #GYRO TIME RAWRATE
3042 45511 #GYRO TIME RAWRATE
3043 45624 #GYRO TIME RAWRATE
3044 45412 #GYRO TIME RAWRATE
3045 44726 #GYRO TIME RAWRATE
3046 46645 #GYRO TIME RAWRATE
3047 45230 #GYRO TIME RAWRATE
3048 46663 #GYRO TIME RAWRATE
3049 45526 #GYRO TIME RAWRATE
3050 46067 #GYRO TIME RAWRATE
3051 46341 #GYRO TIME RAWRATE
3052 45694 #GYRO TIME RAWRATE
3053 45671 #GYRO TIME RAWRATE
3054 44804 #GYRO TIME RAWRATE
3055 46363 #GYRO TIME RAWRATE
3056 45455 #GYRO TIME RAWRATE
3057 46472 #GYRO TIME RAWRATE
3058 46174 #GYRO TIME RAWRATE
3059 45295 #GYRO TIME RAWRATE
3060 45643 #GYRO TIME RAWRATE
3061 46124 #GYRO TIME RAWRATE
3062 46032 #GYRO TIME RAWRATE
3063 45713 #GYRO TIME RAWRATE
3064 45797 #GYRO TIME RAWRATE
3065 46437 #GYRO TIME RAWRATE
3066 46329 #GYRO TIME RAWRATE
3067 45919 #GYRO TIME RAWRATE
3068 46051 #GYRO TIME RAWRATE
3069 46299 #GYRO TIME RAWRATE
3070 46276 #GYRO TIME RAWRATE
3071 46014 #GYRO TIME RAWRATE
3072 44907 #GYRO TIME RAWRATE
3073 46288 #GYRO TIME RAWRATE
3074 46069 #GYRO TIME RAWRATE
3075 46989 #GYRO TIME RAWRATE
3076 44998 #GYRO TIME RAWRATE
3077 46392 #GYRO TIME RAWRATE
3078 45424 #GYRO TIME RAWRATE
3079 45849 #GYRO TIME RAWRATE
3080 45982 #GYRO TIME RAWRATE
3081 46067 #GYRO TIME RAWRATE
3082 45711 #GYRO TIME RAWRATE
3083 46092 #GYRO TIME RAWRATE
3084 46244 #GYRO TIME RAWRATE
3085 44964 #GYRO TIME RAWRATE
3086 45600 #GYRO TIME RAWRATE
3087 45209 #GYRO TIME RAWRATE
3088 44883 #GYRO TIME RAWRATE
3089 46167 #GYRO TIME RAWRATE
3090 46853 #GYRO TIME RAWRATE
3091 46067 #GYRO TIME RAWRATE
3092 46101 #GYRO TIME RAWRATE
3093 47145 #GYRO TIME RAWRATE
3094 46104 #GYRO TIME RAWRATE
3095 45561 #GYRO TIME RAWRATE
3096 45985 #GYRO TIME RAWRATE
3097 45005 #GYRO TIME RAWRATE
3098 45707 #GYRO TIME RAWRATE
3099 46318 #GYRO TIME RAWRATE
3100 46818 #GYRO TIME RAWRATE
3101 46434 #GYRO TIME RAWRATE
3102 45460 #GYRO TIME RAWRATE
3103 46296 #GYRO TIME RAWRATE
3104 46071 #GYRO TIME RAWRATE
3105 45766 #GYRO TIME RAWRATE
3106 46329 #GYRO TIME RAWRATE
3107 45928 #GYRO TIME RAWRATE
3108 46233 #GYRO TIME RAWRATE
3109 46628 #GYRO TIME RAWRATE
3110 45836 #GYRO TIME RAWRATE
3111 45014 #GYRO TIME RAWRATE
3112 45293 #GYRO TIME RAWRATE
3113 45586 #GYRO TIME RAWRATE
3114 47339 #GYRO TIME RAWRATE
3115 47252 #GYRO TIME RAWRATE
3116 45802 #GYRO TIME RAWRATE
3117 46481 #GYRO TIME RAWRATE
3118 44868 #GYRO TIME RAWRATE
3119 46630 #GYRO TIME RAWRATE
3120 46442 #GYRO TIME RAWRATE
3121 46324 #GYRO TIME RAWRATE
3122 45812 #GYRO TIME RAWRATE
3123 45064 #GYRO TIME RAWRATE
3124 45484 #GYRO TIME RAWRATE
3125 46853 #GYRO TIME RAWRATE
3126 45952 #GYRO TIME RAWRATE
3127 46263 #GYRO TIME RAWRATE
3128 46393 #GYRO TIME RAWRATE
3129 45265 #GYRO TIME RAWRATE
3130 46139 #GYRO TIME RAWRATE
3131 46611 #GYRO TIME RAWRATE
3132 45336 #GYRO TIME RAWRATE
3133 46127 #GYRO TIME RAWRATE
3134 46104 #GYRO TIME RAWRATE
3135 45497 #GYRO TIME RAWRATE
3136 46215 #GYRO TIME RAWRATE
3137 46284 #GYRO TIME RAWRATE
3138 45342 #GYRO TIME RAWRATE
3139 46625 #GYRO TIME RAWRATE
3140 45989 #GYRO TIME RAWRATE
3141 44899 #GYRO TIME RAWRATE
3142 45022 #GYRO TIME RAWRATE
3143 46205 #GYRO TIME RAWRATE
3144 45158 #GYRO TIME RAWRATE
3145 46164 #GYRO TIME RAWRATE
3146 45933 #GYRO TIME RAWRATE
3147 45915 #GYRO TIME RAWRATE
3148 45401 #GYRO TIME RAWRATE
3149 46629 #GYRO TIME RAWRATE
3150 46264 #GYRO TIME RAWRATE
3151 46216 #GYRO TIME RAWRATE
3152 46432 #GYRO TIME RAWRATE
3153 46039 #GYRO TIME RAWRATE
3154 44665 #GYRO TIME RAWRATE
3155 46368 #GYRO TIME RAWRATE
3156 46308 #GYRO TIME RAWRATE
3157 45697 #GYRO TIME RAWRATE
3158 45824 #GYRO TIME RAWRATE
3159 46717 #GYRO TIME RAWRATE
3160 46611 #GYRO TIME RAWRATE
3161 45685 #GYRO TIME RAWRATE
3162 46235 #GYRO TIME RAWRATE
3163 45455 #GYRO TIME RAWRATE
3164 46711 #GYRO TIME RAWRATE
3165 45868 #GYRO TIME RAWRATE
3166 46466 #GYRO TIME RAWRATE
3167 46243 #GYRO TIME RAWRATE
3168 45724 #GYRO TIME RAWRATE
3169 46605 #GYRO TIME RAWRATE
3170 46288 #GYRO TIME RAWRATE
3171 47040 #GYRO TIME RAWRATE
3172 46835 #GYRO TIME RAWRATE
3173 46122 #GYRO TIME RAWRATE
3174 46500 #GYRO TIME RAWRATE
3175 45467 #GYRO TIME RAWRATE
3176 45244 #GYRO TIME RAWRATE
3177 46913 #GYRO TIME RAWRATE
3178 45687 #GYRO TIME RAWRATE
3179 45908 #GYRO TIME RAWRATE
3180 46656 #GYRO TIME RAWRATE
3181 45564 #GYRO TIME RAWRATE
3182 45402 #GYRO TIME RAWRATE
3183 45523 #GYRO TIME RAWRATE
3184 45239 #GYRO TIME RAWRATE
3185 46131 #GYRO TIME RAWRATE
3186 45016 #GYRO TIME RAWRATE
3187 46277 #GYRO TIME RAWRATE
3188 45753 #GYRO TIME RAWRATE
3189 45312 #GYRO TIME RAWRATE
3190 46177 #GYRO TIME RAWRATE
3191 45989 #GYRO TIME RAWRATE
3192 45945 #GYRO TIME RAWRATE
3193 44776 #GYRO TIME RAWRATE
3194 45974 #GYRO TIME RAWRATE
3195 45783 #GYRO TIME RAWRATE
3196 46916 #GYRO TIME RAWRATE
3197 45834 #GYRO TIME RAWRATE
3198 46170 #GYRO TIME RAWRATE
3199 46139 #GYRO TIME RAWRATE
3200 45698 #GYRO TIME RAWRATE
3201 46469 #GYRO TIME RAWRATE
3202 46298 #GYRO TIME RAWRATE
3203 45836 #GYRO TIME RAWRATE
3204 46083 #GYRO TIME RAWRATE
3205 46080 #GYRO TIME RAWRATE
3206 45381 #GYRO TIME RAWRATE
3207 46663 #GYRO TIME RAWRATE
3208 46857 #GYRO TIME RAWRATE
3209 46245 #GYRO TIME RAWRATE
3210 46069 #GYRO TIME RAWRATE
3211 46140 #GYRO TIME RAWRATE
3212 46699 #GYRO TIME RAWRATE
3213 45880 #GYRO TIME RAWRATE
3214 46790 #GYRO TIME RAWRATE
3215 46149 #GYRO TIME RAWRATE
3216 46762 #GYRO TIME RAWRATE
3217 47322 #GYRO TIME RAWRATE
3218 45802 #GYRO TIME RAWRATE
3219 45564 #GYRO TIME RAWRATE
3220 46321 #GYRO TIME RAWRATE
3221 45519 #GYRO TIME RAWRATE
3222 46444 #GYRO TIME RAWRATE
3223 46072 #GYRO TIME RAWRATE
3224 45699 #GYRO TIME RAWRATE
3225 45051 #GYRO TIME RAWRATE
3226 46336 #GYRO TIME RAWRATE
3227 45277 #GYRO TIME RAWRATE
3228 45111 #GYRO TIME RAWRATE
3229 46674 #GYRO TIME RAWRATE
3230 45489 #GYRO TIME RAWRATE
3231 45182 #GYRO TIME RAWRATE
3232 46380 #GYRO TIME RAWRATE
3233 45636 #GYRO TIME RAWRATE
3234 45773 #GYRO TIME RAWRATE
3235 45942 #GYRO TIME RAWRATE
3236 45024 #GYRO TIME RAWRATE
3237 46254 #GYRO TIME RAWRATE
3238 45671 #GYRO TIME RAWRATE
3239 46183 #GYRO TIME RAWRATE
3240 46027 #GYRO TIME RAWRATE
3241 46183 #GYRO TIME RAWRATE
3242 45885 #GYRO TIME RAWRATE
3243 46405 #GYRO TIME RAWRATE
3244 46141 #GYRO TIME RAWRATE
3245 46256 #GYRO TIME RAWRATE
3246 45679 #GYRO TIME RAWRATE
3247 45065 #GYRO TIME RAWRATE
3248 46188 #GYRO TIME RAWRATE
3249 46670 #GYRO TIME RAWRATE
3250 44988 #GYRO TIME RAWRATE
3251 45836 #GYRO TIME RAWRATE
3252 46764 #GYRO TIME RAWRATE
3253 45061 #GYRO TIME RAWRATE
3254 45673 #GYRO TIME RAWRATE
3255 45314 #GYRO TIME RAWRATE
3256 46370 #GYRO TIME RAWRATE
3257 45328 #GYRO TIME RAWRATE
3258 45466 #GYRO TIME RAWRATE
3259 46478 #GYRO TIME RAWRATE
3260 46623 #GYRO TIME RAWRATE
3261 46833 #GYRO TIME RAWRATE
3262 46443 #GYRO TIME RAWRATE
3263 45514 #GYRO TIME RAWRATE
3264 45871 #GYRO TIME RAWRATE
3265 45136 #GYRO TIME RAWRATE
3266 46896 #GYRO TIME RAWRATE
3267 46488 #GYRO TIME RAWRATE
3268 46070 #GYRO TIME RAWRATE
3269 44823 #GYRO TIME RAWRATE
3270 45418 #GYRO TIME RAWRATE
3271 46274 #GYRO TIME RAWRATE
3272 47152 #GYRO TIME RAWRATE
3273 46101 #GYRO TIME RAWRATE
3274 46055 #GYRO TIME RAWRATE
3275 45975 #GYRO TIME RAWRATE
3276 46269 #GYRO TIME RAWRATE
3277 45673 #GYRO TIME RAWRATE
3278 46792 #GYRO TIME RAWRATE
3279 46345 #GYRO TIME RAWRATE
3280 45727 #GYRO TIME RAWRATE
3281 46297 #GYRO TIME RAWRATE
3282 45578 #GYRO TIME RAWRATE
3283 46739 #GYRO TIME RAWRATE
3284 45587 #GYRO TIME RAWRATE
3285 46401 #GYRO TIME RAWRATE
3286 45969 #GYRO TIME RAWRATE
3287 45807 #GYRO TIME RAWRATE
3288 46028 #GYRO TIME RAWRATE
3289 45642 #GYRO TIME RAWRATE
3290 45652 #GYRO TIME RAWRATE
3291 46382 #GYRO TIME RAWRATE
3292 45805 #GYRO TIME RAWRATE
3293 46131 #GYRO TIME RAWRATE
3294 44824 #GYRO TIME RAWRATE
3295 45194 #GYRO TIME RAWRATE
3296 45999 #GYRO TIME RAWRATE
3297 45546 #GYRO TIME RAWRATE
3298 46321 #GYRO TIME RAWRATE
3299 46107 #GYRO TIME RAWRATE
3300 46334 #GYRO TIME RAWRATE
3301 45854 #GYRO TIME RAWRATE
3302 45411 #GYRO TIME RAWRATE
3303 45699 #GYRO TIME RAWRATE
3304 46139 #GYRO TIME RAWRATE
3305 46535 #GYRO TIME RAWRATE
3306 46183 #GYRO TIME RAWRATE
3307 45400 #GYRO TIME RAWRATE
3308 45705 #GYRO TIME RAWRATE
3309 46310 #GYRO TIME RAWRATE
3310 44920 #GYRO TIME RAWRATE
3311 46907 #GYRO TIME RAWRATE
3312 45774 #GYRO TIME RAWRATE
3313 46190 #GYRO TIME RAWRATE
3314 46270 #GYRO TIME RAWRATE
3315 45090 #GYRO TIME RAWRATE
3316 46488 #GYRO TIME RAWRATE
3317 45869 #GYRO TIME RAWRATE
3318 46027 #GYRO TIME RAWRATE
3319 47009 #GYRO TIME RAWRATE
3320 46164 #GYRO TIME RAWRATE
3321 47209 #GYRO TIME RAWRATE
3322 46062 #GYRO TIME RAWRATE
3323 45395 #GYRO TIME RAWRATE
3324 45551 #GYRO TIME RAWRATE
3325 45997 #GYRO TIME RAWRATE
3326 46524 #GYRO TIME RAWRATE
3327 46183 #GYRO TIME RAWRATE
3328 45854 #GYRO TIME RAWRATE
3329 45813 #GYRO TIME RAWRATE
3330 46384 #GYRO TIME RAWRATE
3331 45482 #GYRO TIME RAWRATE
3332 45733 #GYRO TIME RAWRATE
3333 45499 #GYRO TIME RAWRATE
3334 47234 #GYRO TIME RAWRATE
3335 45853 #GYRO TIME RAWRATE
3336 46409 #GYRO TIME RAWRATE
3337 45840 #GYRO TIME RAWRATE
3338 46722 #GYRO TIME RAWRATE
3339 46162 #GYRO TIME RAWRATE
3340 46251 #GYRO TIME RAWRATE
3341 46901 #GYRO TIME RAWRATE
3342 45233 #GYRO TIME RAWRATE
3343 46183 #GYRO TIME RAWRATE
3344 45857 #GYRO TIME RAWRATE
3345 45627 #GYRO TIME RAWRATE
3346 46202 #GYRO TIME RAWRATE
3347 44675 #GYRO TIME RAWRATE
3348 45948 #GYRO TIME RAWRATE
3349 46156 #GYRO TIME RAWRATE
3350 46113 #GYRO TIME RAWRATE
3351 45494 #GYRO TIME RAWRATE
3352 46048 #GYRO TIME RAWRATE
3353 46350 #GYRO TIME RAWRATE
3354 46154 #GYRO TIME RAWRATE
3355 45186 #GYRO TIME RAWRATE
3356 45755 #GYRO TIME RAWRATE
3357 46796 #GYRO TIME RAWRATE
3358 46588 #GYRO TIME RAWRATE
3359 45370 #GYRO TIME RAWRATE
3360 46454 #GYRO TIME RAWRATE
3361 45985 #GYRO TIME RAWRATE
3362 44461 #GYRO TIME RAWRATE
3363 45916 #GYRO TIME RAWRATE
3364 45086 #GYRO TIME RAWRATE
3365 46187 #GYRO TIME RAWRATE
3366 46372 #GYRO TIME RAWRATE
3367 45221 #GYRO TIME RAWRATE
3368 45372 #GYRO TIME RAWRATE
3369 46234 #GYRO TIME RAWRATE
3370 46540 #GYRO TIME RAWRATE
3371 46041 #GYRO TIME RAWRATE
3372 46321 #GYRO TIME RAWRATE
3373 45348 #GYRO TIME RAWRATE
3374 46435 #GYRO TIME RAWRATE
3375 45963 #GYRO TIME RAWRATE
3376 45829 #GYRO TIME RAWRATE
3377 45807 #GYRO TIME RAWRATE
